,Date,Close,High,Low,Open,Volume,Symbol
93,2025-03-18,3496.400634765625,3500.140517247721,3423.91683467735,3447.536841585156,78586,TCS.BO
94,2025-03-19,3441.779541015625,3492.808696269549,3408.219590353215,3492.808696269549,157024,TCS.BO
95,2025-03-20,3506.390380859375,3520.9068447105215,3452.5072353780015,3452.5072353780015,113648,TCS.BO
96,2025-03-21,3522.727294921875,3557.7637365425608,3411.7134485577612,3444.5352741336665,68893,TCS.BO
97,2025-03-24,3574.051513671875,3591.815775066766,3510.178934838807,3528.2877507741637,85061,TCS.BO
98,2025-03-25,3599.78759765625,3650.176900138558,3580.4488121636005,3592.1603033854617,140545,TCS.BO
99,2025-03-26,3577.939208984375,3621.636128657262,3567.605455251921,3603.0354680489054,29338,TCS.BO
100,2025-03-27,3593.833251953125,3604.856114335578,3552.842793396981,3567.260743526056,30955,TCS.BO
101,2025-03-28,3547.380859375,3602.051386811834,3539.113952302216,3590.24138226491,70765,TCS.BO
102,2025-04-01,3494.137451171875,3532.1261537135565,3468.2045542658716,3532.1261537135565,71234,TCS.BO
103,2025-04-02,3488.871826171875,3507.2757000207735,3474.1585783732294,3494.1372154469555,32290,TCS.BO
104,2025-04-03,3350.006103515625,3442.616318426116,3342.3297927958643,3430.2157175670054,207922,TCS.BO
105,2025-04-04,3247.20947265625,3337.6052997145885,3243.420574206726,3313.6407392758415,171571,TCS.BO
106,2025-04-07,3224.7216796875,3237.9094213421786,3011.7970536967787,3011.7970536967787,274432,TCS.BO
107,2025-04-08,3241.403076171875,3295.8765721841933,3203.7586906834294,3246.766737944614,263659,TCS.BO
108,2025-04-09,3194.704345703125,3224.130840598537,3164.982312400582,3224.130840598537,131136,TCS.BO
109,2025-04-11,3181.123046875,3246.1763415064343,3154.501281430471,3237.909434804227,229229,TCS.BO
110,2025-04-15,3196.27880859375,3257.592454816468,3188.897556807912,3247.800042168948,161796,TCS.BO
111,2025-04-16,3220.9326171875,3226.2962793956035,3178.9579898622087,3222.9009512290168,87689,TCS.BO
112,2025-04-17,3246.717529296875,3251.68762047642,3167.5413457939944,3188.7009353340195,70459,TCS.BO
113,2025-04-21,3269.00927734375,3300.748663812556,3233.825306296934,3241.79691501238,135470,TCS.BO
114,2025-04-22,3265.515380859375,3280.917498386358,3242.288943418057,3272.3060370876924,170295,TCS.BO
115,2025-04-23,3358.273193359375,3365.851231410151,3284.7067081114483,3304.8821321593746,153398,TCS.BO
116,2025-04-24,3347.39794921875,3358.273042430373,3335.3419036831588,3348.037561647316,60547,TCS.BO
117,2025-04-25,3392.768310546875,3422.4901068290865,3348.726835908081,3348.726835908081,67985,TCS.BO
118,2025-04-28,3389.0283203125,3403.2002289999637,3351.088634414104,3376.6769764096302,69145,TCS.BO
119,2025-04-29,3416.535400390625,3439.663322588286,3376.873426183867,3389.5693233851034,107574,TCS.BO
120,2025-04-30,3375.348388671875,3454.032735647825,3314.5270578912496,3416.5358753576884,52154,TCS.BO
121,2025-05-02,3389.2744140625,3436.514430779022,3366.933870878675,3419.4882933657454,54402,TCS.BO
122,2025-05-05,3400.4443359375,3448.3242021462293,3390.504393922912,3390.504393922912,47732,TCS.BO
123,2025-05-06,3404.184326171875,3418.7993019295905,3381.548485640147,3401.723908722774,88329,TCS.BO
124,2025-05-07,3390.652099609375,3403.5940398216553,3367.1306044245366,3395.3268928583607,40003,TCS.BO
125,2025-05-08,3392.8662109375,3420.127586651954,3375.6925461846763,3394.293204920949,52602,TCS.BO
126,2025-05-09,3387.699462890625,3390.602707368655,3326.4843260113607,3326.4843260113607,50372,TCS.BO
127,2025-05-12,3562.979736328125,3572.5261079002685,3444.682914363976,3444.682914363976,172535,TCS.BO
128,2025-05-13,3460.281982421875,3566.5720204746076,3454.6230220625857,3566.5720204746076,130770,TCS.BO
129,2025-05-14,3492.85791015625,3504.6186576527375,3451.7196818457073,3460.281886618979,58427,TCS.BO
130,2025-05-15,3524.055908203125,3542.0169555604402,3459.150144027197,3497.729441528704,117209,TCS.BO
131,2025-05-16,3506.537841796875,3529.2229397013525,3490.8404258563014,3524.2528481868985,239863,TCS.BO
132,2025-05-19,3463.48046875,3493.300776994616,3448.1276076689646,3493.0547352438766,202305,TCS.BO
133,2025-05-20,3442.665283203125,3502.6009549696073,3437.4984066620445,3483.9510391287336,276279,TCS.BO
134,2025-05-21,3469.139404296875,3479.0303306611386,3443.6003188071636,3447.7337721350987,89492,TCS.BO
135,2025-05-22,3423.9169921875,3449.5053341814278,3397.295226788788,3449.5053341814278,87035,TCS.BO
136,2025-05-23,3458.363037109375,3478.587718178806,3415.059686616258,3423.917190126214,56031,TCS.BO
137,2025-05-26,3482.031982421875,3489.216449329343,3453.3433711953335,3469.188555459402,120342,TCS.BO
138,2025-05-27,3443.501953125,3482.7703621060296,3426.7220973473372,3481.3433679559703,545274,TCS.BO
139,2025-05-28,3442.763671875,3470.615645843434,3437.6460515643153,3456.3944808437386,44196,TCS.BO
140,2025-05-29,3441.82861328125,3475.9791584288905,3431.0027768193095,3444.633585201898,60523,TCS.BO
141,2025-05-30,3409.646484375,3446.8480440794365,3397.737967869234,3446.798787675666,55453,TCS.BO
142,2025-06-02,3395.179443359375,3407.8751018436174,3364.1781821407285,3407.8751018436174,163215,TCS.BO
143,2025-06-03,3351.137939453125,3417.4707000941353,3345.577251658309,3395.3269422766416,919365,TCS.BO
144,2025-06-04,3356.598876953125,3371.839976871111,3346.71942111107,3364.9392660514377,107633,TCS.BO
145,2025-06-05,3348.059814453125,3405.0035888561592,3340.364722907358,3404.9538946220714,62839,TCS.BO
146,2025-06-06,3361.71240234375,3365.9819854978,3334.208704218765,3348.0598205441647,147321,TCS.BO
147,2025-06-09,3399.443115234375,3410.911332230421,3366.0316216799774,3370.2515105270713,159154,TCS.BO
148,2025-06-10,3438.961181640625,3460.3088546318977,3399.741038238054,3415.6276786036524,313572,TCS.BO
149,2025-06-11,3447.5498046875,3464.479054334134,3425.5568338634303,3440.599399517342,111532,TCS.BO
150,2025-06-12,3409.620361328125,3452.365399877814,3398.847379196665,3452.365399877814,180783,TCS.BO
151,2025-06-13,3422.677490234375,3425.556846851428,3368.712461494256,3375.911095447784,64111,TCS.BO
152,2025-06-16,3470.585693359375,3483.344506218492,3398.996421777286,3398.996421777286,237333,TCS.BO
153,2025-06-17,3490.344482421875,3497.3445817115557,3463.4860829690656,3485.1316786290536,570631,TCS.BO
154,2025-06-18,3427.7412109375,3514.3730471243857,3419.25173896652,3499.380175649181,51232,TCS.BO
155,2025-06-19,3399.9892578125,3427.54264962218,3389.1665810570194,3424.2659815734446,53098,TCS.BO
156,2025-06-20,3410.017822265625,3421.1881163269873,3384.3508718358257,3400.0886719888586,419497,TCS.BO
157,2025-06-23,3369.357666015625,3405.003459983105,3346.222940430741,3390.1097349743527,136998,TCS.BO
158,2025-06-24,3366.180419921875,3418.407846435536,3358.435634358241,3406.1949433249083,771522,TCS.BO
159,2025-06-25,3421.237548828125,3425.457437671919,3376.8046015905315,3385.443156211248,18541,TCS.BO
160,2025-06-26,3417.265869140625,3426.5497215080827,3391.7976959349785,3422.826290196679,60021,TCS.BO
161,2025-06-27,3418.75537109375,3442.0888748619177,3406.44332138895,3430.521511447591,35961,TCS.BO
162,2025-06-30,3436.528564453125,3440.450530283969,3405.847345013581,3420.542535731893,80588,TCS.BO
163,2025-07-01,3405.15234375,3460.308821218896,3390.258618551067,3436.4291666677605,221565,TCS.BO
164,2025-07-02,3399.095703125,3465.1245514197067,3395.8687293361613,3425.6064854618994,54493,TCS.BO
165,2025-07-03,3376.65576171875,3410.663101228819,3374.0740856966936,3410.563712762242,113506,TCS.BO
166,2025-07-04,3396.71240234375,3401.726671401109,3364.641200479713,3377.0031857274316,170988,TCS.BO
167,2025-07-07,3387.7763671875,3402.074488977665,3384.0529358480135,3396.6629081688957,77567,TCS.BO
168,2025-07-08,3382.21630859375,3399.741162422836,3370.003404884408,3385.8403515951727,377142,TCS.BO
169,2025-07-09,3360.371826171875,3392.3933334825674,3343.045266271961,3392.3933334825674,79903,TCS.BO
170,2025-07-10,3358.336669921875,3375.6629893089316,3332.5705724896306,3361.0174921128714,268234,TCS.BO
171,2025-07-11,3242.2646484375,3313.605690449058,3238.24353648673,3290.520415955705,453988,TCS.BO
172,2025-07-14,3200.36376953125,3258.151377480064,3177.8246461752246,3258.151377480064,191459,TCS.BO
173,2025-07-15,3229.754150390625,3236.7045557993065,3185.668576351875,3187.257337409649,236281,TCS.BO
174,2025-07-16,3220.438720703125,3232.9421356989724,3208.383828171091,3213.016452274017,124256,TCS.BO
175,2025-07-17,3196.577880859375,3230.0032646791465,3192.0946019240882,3217.9979913279667,92023,TCS.BO
176,2025-07-18,3177.997314453125,3215.955597271079,3175.05808141922,3201.1110596958356,95407,TCS.BO
177,2025-07-21,3146.663818359375,3209.728654829271,3140.7858390625943,3209.728654829271,66767,TCS.BO
178,2025-07-22,3148.009033203125,3167.834991692874,3142.529470046984,3149.1546627514836,127085,TCS.BO
179,2025-07-23,3167.5361328125,3171.122609838726,3147.2616529180227,3157.2244944910462,78657,TCS.BO
180,2025-07-24,3138.444580078125,3162.5049894845433,3128.3323927262268,3153.239497763856,142183,TCS.BO
181,2025-07-25,3122.703369140625,3145.5181792204853,3115.380583236189,3138.2452561709756,101533,TCS.BO
182,2025-07-28,3067.60888671875,3101.482549210249,3058.592466144177,3101.4326863540136,224281,TCS.BO
183,2025-07-29,3045.1923828125,3063.0756347492406,3029.7001155545427,3057.895005789587,163690,TCS.BO
184,2025-07-30,3042.20361328125,3058.5924394321705,3036.72405027901,3048.629597609916,100412,TCS.BO
185,2025-07-31,3026.06396484375,3048.6297050732155,3003.8467781502845,3036.2260152139706,118847,TCS.BO
186,2025-08-01,2991.941162109375,3026.014032918151,2988.8525838127234,3010.222831140295,262947,TCS.BO
187,2025-08-04,3063.47412109375,3068.5552676940224,2980.9321229012016,3003.3983797577926,169679,TCS.BO
188,2025-08-05,3050.771484375,3066.0146808751656,3031.094871949759,3060.584980776661,131048,TCS.BO
189,2025-08-06,3020.335205078125,3061.382064480233,3015.7522005754167,3061.382064480233,37832,TCS.BO
190,2025-08-07,3035.8271484375,3039.6130768517655,3000.8078578807713,3018.5916272402715,88044,TCS.BO
191,2025-08-08,3023.224365234375,3046.6370436271936,3013.759665458555,3035.6779175709808,80383,TCS.BO
192,2025-08-11,3029.052734375,3037.819840660288,3010.6710964826525,3036.67421113516,82049,TCS.BO
193,2025-08-12,3024.220703125,3083.947892545299,3014.556794986873,3030.8957586492666,52665,TCS.BO
194,2025-08-13,3024.3203125,3034.532225204529,3017.744739709074,3028.6540026833222,69512,TCS.BO
195,2025-08-14,3010.671142578125,3043.64824706557,3006.68600575709,3024.3204307769292,150008,TCS.BO
196,2025-08-18,3000.758056640625,3048.5796967919523,2992.7379204268914,3048.5796967919523,93061,TCS.BO
197,2025-08-19,3004.9423828125,3013.659869244185,2998.8153324996056,3003.796753317711,166183,TCS.BO
198,2025-08-20,3085.890625,3090.573355389298,3000.808050477065,3004.892913044999,103099,TCS.BO
199,2025-08-21,3089.676513671875,3111.3955578875525,3071.6439155844814,3103.475147140964,56847,TCS.BO
200,2025-08-22,3042.30322265625,3086.4885252743297,3039.2148875026,3086.4885252743297,84551,TCS.BO
201,2025-08-25,3129.07958984375,3140.2877870532516,3068.5553249124414,3072.540461698042,178864,TCS.BO
202,2025-08-26,3144.52197265625,3151.6453073167704,3109.4029549814354,3118.3695126856433,609827,TCS.BO
203,2025-08-28,3085.143310546875,3144.2230111028616,3075.6289912089446,3144.2230111028616,135322,TCS.BO
204,2025-08-29,3072.93896484375,3103.2261512095024,3065.566558875617,3078.5182537944934,275151,TCS.BO
205,2025-09-01,3100.635498046875,3119.066754911418,3083.6488045601627,3085.09361117143,58410,TCS.BO
206,2025-09-02,3100.585693359375,3143.6253642426427,3093.462358812009,3111.3954739355568,36874,TCS.BO
207,2025-09-03,3086.6875,3130.972281750752,3076.276379295658,3108.7054769735405,172159,TCS.BO
208,2025-09-04,3084.246826171875,3108.4067181317128,3078.6179177096633,3108.4067181317128,394965,TCS.BO
209,2025-09-05,3037.12255859375,3093.064063059153,3018.243021415773,3088.4311955314997,191114,TCS.BO
210,2025-09-08,3008.080810546875,3055.1552370695076,3005.390891963698,3037.172259349095,194003,TCS.BO
211,2025-09-09,3038.11865234375,3048.529773063785,3019.787121278494,3023.6226693156464,111210,TCS.BO
212,2025-09-10,3098.59326171875,3110.3993269893326,3043.6482844178126,3043.6482844178126,250881,TCS.BO
213,2025-09-11,3112.342041015625,3126.6388168687313,3098.5932701303136,3121.408324712734,533044,TCS.BO
214,2025-09-12,3122.404541015625,3136.800799037537,3108.755496142602,3128.38224620674,43288,TCS.BO
215,2025-09-15,3099.938232421875,3119.3657739716828,3084.495827600233,3114.434215917266,103887,TCS.BO
216,2025-09-16,3133.761962890625,3138.295104465986,3097.845870270605,3118.3195584083323,74763,TCS.BO
217,2025-09-17,3161.010498046875,3170.1762638651644,3129.776891679905,3143.724870213567,142149,TCS.BO
218,2025-09-18,3164.44775390625,3191.048493934663,3149.25441955062,3174.9586010743765,365538,TCS.BO
219,2025-09-19,3158.071533203125,3165.4938017630952,3132.815631723331,3158.17101568194,44929,TCS.BO
220,2025-09-22,3062.62744140625,3095.0565402096777,3051.66831539322,3058.6921675300778,385138,TCS.BO
221,2025-09-23,3050.970947265625,3069.5016870210175,3040.90837978278,3062.5775606363386,137822,TCS.BO
222,2025-09-24,3024.8681640625,3047.0354874210852,3022.726250334712,3038.6169346124916,93221,TCS.BO
223,2025-09-25,2949.35009765625,3019.0899932852803,2940.0347428752766,3013.7099125395407,569581,TCS.BO
224,2025-09-26,2889.323974609375,2941.031028528952,2881.2539751035665,2929.0756178438746,590085,TCS.BO
225,2025-09-29,2885.637451171875,2917.917205097813,2881.752040096584,2900.3326430790225,187488,TCS.BO
226,2025-09-30,2878.26513671875,2908.950739609448,2875.2762840326454,2908.950739609448,150363,TCS.BO
227,2025-10-01,2903.271728515625,2913.5332606374973,2856.894652850855,2878.264899145906,566102,TCS.BO
228,2025-10-03,2891.365966796875,2913.5332892736624,2880.9548460106444,2909.1995991339927,80725,TCS.BO
229,2025-10-06,2976.947021484375,2980.8822953867425,2885.1891503256497,2891.216718319628,190827,TCS.BO
230,2025-10-07,2962.7998046875,2993.335817497736,2944.517892699138,2985.863686151012,90183,TCS.BO
231,2025-10-08,3015.602783203125,3030.696390814696,2957.96764770836,2962.799723139621,360325,TCS.BO
232,2025-10-09,3050.572265625,3055.155270100286,3008.9275386731283,3023.722455890714,439505,TCS.BO
233,2025-10-10,3017.14697265625,3058.642355508022,2995.477791315805,3053.511345940216,286309,TCS.BO
234,2025-10-13,2995.975830078125,3024.718725537428,2987.6570032387954,2993.883779271275,135947,TCS.BO
235,2025-10-14,2949.300048828125,3015.752153683482,2946.012262451951,2998.8651858105345,145577,TCS.BO
236,2025-10-15,2969.0,2979.89990234375,2951.60009765625,2974.949951171875,229177,TCS.BO
237,2025-10-16,2970.85009765625,2974.550048828125,2944.25,2969.0,534755,TCS.BO
238,2025-10-17,2962.60009765625,2988.0,2955.050048828125,2970.85009765625,143733,TCS.BO
239,2025-10-20,3014.25,3022.0,2971.14990234375,2971.14990234375,492693,TCS.BO
240,2025-10-21,3007.25,3033.949951171875,2996.050048828125,3033.949951171875,29725,TCS.BO
241,2025-10-23,3074.64990234375,3097.949951171875,3038.60009765625,3040.0,1303141,TCS.BO
242,2025-10-24,3062.449951171875,3090.0,3058.050048828125,3084.949951171875,127168,TCS.BO
243,2025-10-27,3084.550048828125,3093.75,3060.89990234375,3063.199951171875,52850,TCS.BO
244,2025-10-28,3056.85009765625,3090.0,3041.050048828125,3081.89990234375,161232,TCS.BO
245,2025-10-29,3057.35009765625,3075.35009765625,3046.5,3056.85009765625,56349,TCS.BO
246,2025-10-30,3035.550048828125,3064.89990234375,3031.800048828125,3050.0,216814,TCS.BO
