,Date,Close,High,Low,Open,Volume,Symbol
223,2025-09-16,1405.1500244140625,1407.699951171875,1398.0,1402.050048828125,845958,RELIANCE.BO
224,2025-09-17,1413.6500244140625,1415.9000244140625,1407.0,1409.949951171875,602241,RELIANCE.BO
225,2025-09-18,1414.550048828125,1421.800048828125,1410.699951171875,1420.0,697229,RELIANCE.BO
226,2025-09-19,1407.6500244140625,1416.0,1403.550048828125,1415.0,299536,RELIANCE.BO
227,2025-09-22,1390.4000244140625,1410.449951171875,1388.0,1402.699951171875,705990,RELIANCE.BO
228,2025-09-23,1390.3499755859375,1394.9000244140625,1377.0,1390.0,494335,RELIANCE.BO
229,2025-09-24,1383.75,1396.0,1380.199951171875,1389.0,604734,RELIANCE.BO
230,2025-09-25,1372.449951171875,1384.8499755859375,1369.0,1381.0,997953,RELIANCE.BO
231,2025-09-26,1377.75,1382.4000244140625,1365.550048828125,1372.4000244140625,792106,RELIANCE.BO
232,2025-09-29,1374.0,1388.4000244140625,1368.25,1380.0999755859375,477774,RELIANCE.BO
233,2025-09-30,1363.800048828125,1376.050048828125,1362.9000244140625,1374.6500244140625,1226892,RELIANCE.BO
234,2025-10-01,1368.800048828125,1378.199951171875,1363.050048828125,1364.25,1254860,RELIANCE.BO
235,2025-10-03,1363.449951171875,1371.0,1357.199951171875,1363.0,869282,RELIANCE.BO
236,2025-10-06,1375.0999755859375,1377.199951171875,1358.5999755859375,1362.199951171875,674892,RELIANCE.BO
237,2025-10-07,1384.949951171875,1395.75,1375.949951171875,1376.0999755859375,865638,RELIANCE.BO
238,2025-10-08,1367.3499755859375,1389.699951171875,1364.9000244140625,1384.199951171875,596052,RELIANCE.BO
239,2025-10-09,1377.949951171875,1380.1500244140625,1369.5,1371.199951171875,970820,RELIANCE.BO
240,2025-10-10,1381.949951171875,1387.75,1375.550048828125,1377.949951171875,498516,RELIANCE.BO
241,2025-10-13,1375.0999755859375,1377.6500244140625,1367.8499755859375,1376.0,574423,RELIANCE.BO
242,2025-10-14,1375.6500244140625,1387.949951171875,1370.4000244140625,1377.25,548000,RELIANCE.BO
243,2025-10-15,1374.75,1383.5999755859375,1372.699951171875,1380.1500244140625,631457,RELIANCE.BO
244,2025-10-16,1398.050048828125,1400.449951171875,1374.800048828125,1374.800048828125,1163237,RELIANCE.BO
245,2025-10-17,1416.949951171875,1423.449951171875,1399.5,1400.0,970166,RELIANCE.BO
