,symbol,price,timestamp,lag1,lag2,lag3,sma5,sma10,sma20,sma50,sma100,sma200
262,TCS.BO,4297.064453125,2024-12-06 00:00:00.000000,4309.3857421875,4208.73681640625,4156.8896484375,4220.28486328125,4189.881982421875,4093.556750488281,4043.623427734375,4121.872043457031,3947.2088232421875
263,TCS.BO,4302.427734375,2024-12-09 00:00:00.000000,4297.064453125,4309.3857421875,4208.73681640625,4254.90087890625,4203.11669921875,4108.180688476563,4047.39029296875,4127.290727539063,3948.9827233886717
264,TCS.BO,4283.00390625,2024-12-10 00:00:00.000000,4302.427734375,4297.064453125,4309.3857421875,4280.12373046875,4210.857568359375,4122.046032714844,4050.675166015625,4132.392055664062,3950.7320751953125
265,TCS.BO,4278.7509765625,2024-12-11 00:00:00.000000,4283.00390625,4302.427734375,4297.064453125,4294.1265625,4220.081689453125,4133.280334472656,4053.806513671875,4134.9290063476565,3952.316456298828
266,TCS.BO,4307.16357421875,2024-12-12 00:00:00.000000,4278.7509765625,4283.00390625,4302.427734375,4293.68212890625,4240.269677734375,4145.891735839844,4057.2111328125,4137.912626953125,3954.2727819824217
267,TCS.BO,4323.25390625,2024-12-13 00:00:00.000000,4307.16357421875,4278.7509765625,4283.00390625,4298.92001953125,4259.60244140625,4161.573876953125,4060.594365234375,4140.9864575195315,3956.3047839355468
268,TCS.BO,4267.49267578125,2024-12-16 00:00:00.000000,4323.25390625,4307.16357421875,4278.7509765625,4291.9330078125,4273.416943359375,4174.608093261719,4063.6461328125,4142.166257324218,3957.928116455078
269,TCS.BO,4179.0673828125,2024-12-17 00:00:00.000000,4267.49267578125,4323.25390625,4307.16357421875,4271.145703125,4275.634716796875,4189.34072265625,4064.584287109375,4142.476735839844,3959.241094970703
270,TCS.BO,4202.06787109375,2024-12-18 00:00:00.000000,4179.0673828125,4267.49267578125,4323.25390625,4255.80908203125,4274.967822265625,4204.266650390625,4067.0216796875,4143.176770019531,3961.0111584472656
271,TCS.BO,4127.94580078125,2024-12-19 00:00:00.000000,4202.06787109375,4179.0673828125,4267.49267578125,4219.96552734375,4256.823828125,4213.652734375,4067.65462890625,4142.978444824219,3962.6046850585935
272,TCS.BO,4027.972412109375,2024-12-20 00:00:00.000000,4127.94580078125,4202.06787109375,4179.0673828125,4160.909228515625,4229.914624023438,4209.898303222656,4065.8417626953124,4141.744716796875,3963.234521484375
273,TCS.BO,4017.100341796875,2024-12-23 00:00:00.000000,4027.972412109375,4127.94580078125,4202.06787109375,4110.83076171875,4201.381884765625,4202.249291992188,4064.21537109375,4140.241276855469,3963.974710693359
274,TCS.BO,4040.149169921875,2024-12-24 00:00:00.000000,4017.100341796875,4027.972412109375,4127.94580078125,4083.047119140625,4177.096411132812,4193.976989746094,4063.0306884765623,4138.341215820313,3965.076259765625
275,TCS.BO,4028.50390625,2024-12-26 00:00:00.000000,4040.149169921875,4017.100341796875,4027.972412109375,4048.334326171875,4152.071704101562,4186.076696777343,4062.07390625,4136.399418945312,3965.630693359375
276,TCS.BO,4027.8759765625,2024-12-27 00:00:00.000000,4028.50390625,4040.149169921875,4017.100341796875,4028.320361328125,4124.1429443359375,4182.206311035156,4062.604609375,4134.605107421875,3966.1170556640627
277,TCS.BO,4019.17822265625,2024-12-30 00:00:00.000000,4027.8759765625,4028.50390625,4040.149169921875,4026.5615234375,4093.7353759765624,4176.668908691407,4063.2303369140627,4132.527153320312,3966.675705566406
278,TCS.BO,3959.50390625,2024-12-31 00:00:00.000000,4019.17822265625,4027.8759765625,4028.50390625,4015.042236328125,4062.9364990234376,4168.176721191407,4063.031796875,4129.74544921875,3966.916170654297
279,TCS.BO,3974.5791015625,2025-01-01 00:00:00.000000,3959.50390625,4019.17822265625,4027.8759765625,4001.92822265625,4042.4876708984375,4159.061193847656,4063.57244140625,4128.201450195313,3967.3021936035157
280,TCS.BO,4043.6279296875,2025-01-02 00:00:00.000000,3974.5791015625,3959.50390625,4019.17822265625,4004.95302734375,4026.6436767578125,4150.805749511719,4065.2742529296875,4128.5790185546875,3968.3688586425783
281,TCS.BO,3961.484619140625,2025-01-03 00:00:00.000000,4043.6279296875,3974.5791015625,3959.50390625,3991.674755859375,4009.99755859375,4133.410693359375,4064.83744140625,4127.986684570313,3968.7672314453125
282,TCS.BO,3957.08740234375,2025-01-06 00:00:00.000000,3961.484619140625,4043.6279296875,3974.5791015625,3979.256591796875,4002.9090576171875,4116.411840820312,4065.1544140625,4127.060205078125,3968.9297290039062
283,TCS.BO,3892.822509765625,2025-01-07 00:00:00.000000,3957.08740234375,3961.484619140625,4043.6279296875,3965.9203125,3990.4812744140627,4095.9315795898438,4065.394072265625,4125.779321289063,3968.716474609375
284,TCS.BO,3969.457275390625,2025-01-08 00:00:00.000000,3892.822509765625,3957.08740234375,3961.484619140625,3964.895947265625,3983.4120849609376,4080.254248046875,4066.1816845703124,4124.694565429688,3968.5529040527344
285,TCS.BO,3900.98828125,2025-01-09 00:00:00.000000,3969.457275390625,3892.822509765625,3957.08740234375,3936.368017578125,3970.6605224609375,4061.36611328125,4065.9594140625,4123.25240234375,3968.2520495605468
286,TCS.BO,4122.19580078125,2025-01-10 00:00:00.000000,3900.98828125,3969.457275390625,3892.822509765625,3968.51025390625,3980.0925048828126,4052.117724609375,4069.9728466796873,4124.032924804687,3968.776739501953
287,TCS.BO,4147.56298828125,2025-01-13 00:00:00.000000,4122.19580078125,3900.98828125,3969.457275390625,4006.60537109375,3992.9309814453127,4043.3331787109373,4073.8142431640626,4124.1353759765625,3969.3788525390623
288,TCS.BO,4091.46435546875,2025-01-14 00:00:00.000000,4147.56298828125,4122.19580078125,3900.98828125,4046.333740234375,4006.1270263671877,4034.5317626953124,4076.840986328125,4122.47275390625,3970.047803955078
289,TCS.BO,4105.76708984375,2025-01-15 00:00:00.000000,4091.46435546875,4147.56298828125,4122.19580078125,4073.595703125,4019.2458251953126,4030.866748046875,4082.2006005859375,4120.251337890625,3971.586535644531
290,TCS.BO,4066.676513671875,2025-01-16 00:00:00.000000,4105.76708984375,4091.46435546875,4147.56298828125,4106.733349609375,4021.55068359375,4024.0971801757814,4086.504921875,4117.3189624023435,3972.963713378906
291,TCS.BO,4060.37744140625,2025-01-17 00:00:00.000000,4066.676513671875,4105.76708984375,4091.46435546875,4094.369677734375,4031.4399658203124,4020.7187622070314,4091.12779296875,4114.042565917969,3974.29220703125
292,TCS.BO,4012.399658203125,2025-01-20 00:00:00.000000,4060.37744140625,4066.676513671875,4105.76708984375,4067.33701171875,4036.97119140625,4019.9401245117188,4091.3816748046875,4110.785288085937,3975.671806640625
293,TCS.BO,3970.47412109375,2025-01-21 00:00:00.000000,4012.399658203125,4060.37744140625,4066.676513671875,4043.13896484375,4044.7363525390624,4017.6088134765623,4090.592177734375,4107.455327148437,3977.0136535644533
294,TCS.BO,4088.2294921875,2025-01-22 00:00:00.000000,3970.47412109375,4012.399658203125,4060.37744140625,4039.6314453125,4056.61357421875,4020.012829589844,4092.2428271484373,4104.944780273438,3979.133341064453
295,TCS.BO,4080.061279296875,2025-01-23 00:00:00.000000,4088.2294921875,3970.47412109375,4012.399658203125,4042.3083984375,4074.5208740234375,4022.5906982421875,4092.76275390625,4102.298562011719,3980.992330322266
296,TCS.BO,4085.572265625,2025-01-24 00:00:00.000000,4080.061279296875,4088.2294921875,3970.47412109375,4047.34736328125,4070.8585205078125,4025.4755126953123,4093.37548828125,4099.670817871094,3982.727528076172
297,TCS.BO,4001.81982421875,2025-01-27 00:00:00.000000,4085.572265625,4080.061279296875,4088.2294921875,4045.231396484375,4056.2842041015624,4024.6075927734373,4093.2196630859376,4095.8074047851565,3984.1998461914063
298,TCS.BO,3972.541015625,2025-01-28 00:00:00.000000,4001.81982421875,4085.572265625,4080.061279296875,4045.644775390625,4044.3918701171874,4025.2594482421873,4092.53431640625,4091.9500561523437,3985.217111816406
299,TCS.BO,4031.492431640625,2025-01-29 00:00:00.000000,3972.541015625,4001.81982421875,4085.572265625,4034.29736328125,4036.964404296875,4028.105114746094,4095.475869140625,4088.76560546875,3986.262723388672
300,TCS.BO,4037.49609375,2025-01-30 00:00:00.000000,4031.492431640625,3972.541015625,4001.81982421875,4025.784326171875,4034.0463623046876,4027.7985229492188,4098.1548046875,4085.954990234375,3987.4505517578127
301,TCS.BO,4043.942138671875,2025-01-31 00:00:00.000000,4037.49609375,4031.492431640625,3972.541015625,4017.45830078125,4032.40283203125,4031.9213989257814,4100.2291650390625,4083.2020874023438,3988.7033142089845
302,TCS.BO,4009.250244140625,2025-02-01 00:00:00.000000,4043.942138671875,4037.49609375,4031.492431640625,4018.944384765625,4032.087890625,4034.529541015625,4098.35294921875,4080.322548828125,3989.9046032714846
303,TCS.BO,4002.902587890625,2025-02-03 00:00:00.000000,4009.250244140625,4043.942138671875,4037.49609375,4025.01669921875,4035.3307373046873,4040.033544921875,4095.0093896484377,4077.4229125976562,3990.9051403808594
304,TCS.BO,4048.567626953125,2025-02-04 00:00:00.000000,4002.902587890625,4009.250244140625,4043.942138671875,4028.43173828125,4031.36455078125,4043.9890625,4091.868837890625,4074.4603125,3992.0492590332033
305,TCS.BO,4025.98095703125,2025-02-05 00:00:00.000000,4048.567626953125,4002.902587890625,4009.250244140625,4026.1287109375,4025.9565185546876,4050.2386962890623,4088.65826171875,4071.480556640625,3993.360458984375
306,TCS.BO,4018.058349609375,2025-02-06 00:00:00.000000,4025.98095703125,4048.567626953125,4002.902587890625,4020.951953125,4019.205126953125,4045.0318237304687,4086.9137548828126,4068.1135668945312,3994.96314453125
307,TCS.BO,3965.55322265625,2025-02-07 00:00:00.000000,4018.058349609375,4025.98095703125,4048.567626953125,4012.212548828125,4015.578466796875,4035.9313354492188,4083.6262939453127,4064.1728442382814,3996.345318603516
308,TCS.BO,3971.60595703125,2025-02-10 00:00:00.000000,3965.55322265625,4018.058349609375,4025.98095703125,4005.95322265625,4015.4849609375,4029.9384155273438,4080.4714599609374,4060.381818847656,3997.929871826172
309,TCS.BO,3901.631591796875,2025-02-11 00:00:00.000000,3971.60595703125,3965.55322265625,4018.058349609375,3976.566015625,4002.498876953125,4019.731640625,4075.366298828125,4055.98119140625,3998.9831286621093
310,TCS.BO,3887.656494140625,2025-02-12 00:00:00.000000,3901.631591796875,3971.60595703125,3965.55322265625,3948.901123046875,3987.5149169921874,4010.7806396484375,4068.9446923828127,4052.954836425781,3999.924733886719
311,TCS.BO,3847.207275390625,2025-02-13 00:00:00.000000,3887.656494140625,3901.631591796875,3971.60595703125,3914.730908203125,3967.8414306640625,4000.1221313476562,4059.701123046875,4050.00359375,4000.869150390625
312,TCS.BO,3870.482666015625,2025-02-14 00:00:00.000000,3847.207275390625,3887.656494140625,3901.631591796875,3895.716796875,3953.9646728515627,3993.0262817382813,4051.1694873046877,4047.3964575195314,4001.831593017578
313,TCS.BO,3841.597412109375,2025-02-17 00:00:00.000000,3870.482666015625,3847.207275390625,3887.656494140625,3869.715087890625,3937.8341552734373,3986.5824462890623,4041.952880859375,4044.6715869140626,4002.835808105469
314,TCS.BO,3808.184814453125,2025-02-18 00:00:00.000000,3841.597412109375,3870.482666015625,3847.207275390625,3851.025732421875,3913.7958740234376,3972.580212402344,4032.4564990234376,4041.5658325195313,4003.3972424316407
315,TCS.BO,3721.479736328125,2025-02-19 00:00:00.000000,3808.184814453125,3841.597412109375,3870.482666015625,3817.790380859375,3883.345751953125,3954.6511352539064,4021.31107421875,4037.5587939453126,4003.754318847656
316,TCS.BO,3718.133544921875,2025-02-20 00:00:00.000000,3721.479736328125,3808.184814453125,3841.597412109375,3791.975634765625,3853.353271484375,3936.27919921875,4009.5304736328126,4033.3708032226564,4003.898203125
317,TCS.BO,3725.81005859375,2025-02-21 00:00:00.000000,3718.133544921875,3721.479736328125,3808.184814453125,3763.04111328125,3829.378955078125,3922.4787109375,3997.5815966796877,4029.087980957031,4004.196961669922
318,TCS.BO,3616.715087890625,2025-02-24 00:00:00.000000,3725.81005859375,3718.133544921875,3721.479736328125,3718.0646484375,3793.8898681640626,3904.6874145507813,3984.566044921875,4024.1060888671873,4003.56185546875
319,TCS.BO,3573.60888671875,2025-02-25 00:00:00.000000,3616.715087890625,3725.81005859375,3718.133544921875,3671.149462890625,3761.08759765625,3881.7932373046874,3972.456875,4018.5205810546877,4002.436455078125
320,TCS.BO,3555.15576171875,2025-02-27 00:00:00.000000,3573.60888671875,3616.715087890625,3725.81005859375,3637.88466796875,3727.8375244140625,3857.676220703125,3959.5186328125,4013.27015625,4001.245285644531
321,TCS.BO,3428.7392578125,2025-02-28 00:00:00.000000,3555.15576171875,3573.60888671875,3616.715087890625,3580.005810546875,3685.99072265625,3826.9160766601562,3945.534501953125,4006.5945654296875,3999.482430419922
322,TCS.BO,3441.18896484375,2025-03-03 00:00:00.000000,3428.7392578125,3555.15576171875,3573.60888671875,3523.081591796875,3643.0613525390627,3798.5130126953127,3933.7988330078124,3999.8202978515624,3998.0883337402342
323,TCS.BO,3476.71728515625,2025-03-04 00:00:00.000000,3441.18896484375,3428.7392578125,3555.15576171875,3495.08203125,3606.57333984375,3772.203747558594,3922.991171875,3993.603271484375,3996.6286267089845
324,TCS.BO,3493.153076171875,2025-03-05 00:00:00.000000,3476.71728515625,3441.18896484375,3428.7392578125,3478.990869140625,3575.070166015625,3744.4330200195313,3912.05125,3987.5409692382814,3995.465228271484
325,TCS.BO,3542.7060546875,2025-03-06 00:00:00.000000,3493.153076171875,3476.71728515625,3441.18896484375,3476.500927734375,3557.1927978515623,3720.2692749023436,3902.33529296875,3982.204599609375,3994.6527197265623
326,TCS.BO,3554.122314453125,2025-03-07 00:00:00.000000,3542.7060546875,3493.153076171875,3476.71728515625,3501.5775390625,3540.7916748046873,3697.072473144531,3892.8602197265627,3977.7324145507814,3993.66669921875
327,TCS.BO,3531.28955078125,2025-03-10 00:00:00.000000,3554.122314453125,3542.7060546875,3493.153076171875,3519.59765625,3521.3396240234374,3675.3592895507813,3883.1024462890623,3973.1663916015623,3992.885593261719
328,TCS.BO,3518.298583984375,2025-03-11 00:00:00.000000,3531.28955078125,3554.122314453125,3542.7060546875,3527.913916015625,3511.4979736328123,3652.6939208984377,3874.27833984375,3968.655068359375,3992.0986853027343
329,TCS.BO,3448.12744140625,2025-03-12 00:00:00.000000,3518.298583984375,3531.28955078125,3554.122314453125,3518.9087890625,3498.9498291015625,3630.0187133789063,3863.749306640625,3963.6608740234374,3990.914270019531
330,TCS.BO,3456.739013671875,2025-03-13 00:00:00.000000,3448.12744140625,3518.298583984375,3531.28955078125,3501.715380859375,3489.108154296875,3608.4728393554688,3852.0115283203127,3958.642890625,3989.466339111328
331,TCS.BO,3441.8779296875,2025-03-17 00:00:00.000000,3456.739013671875,3448.12744140625,3518.298583984375,3479.26650390625,3490.422021484375,3588.2063720703127,3841.61939453125,3953.22841796875,3988.1573852539063
332,TCS.BO,3496.400634765625,2025-03-18 00:00:00.000000,3441.8779296875,3456.739013671875,3448.12744140625,3472.288720703125,3495.9431884765627,3569.5022705078127,3832.4056591796875,3948.7800366210936,3987.141241455078
333,TCS.BO,3441.779541015625,2025-03-19 00:00:00.000000,3496.400634765625,3441.8779296875,3456.739013671875,3456.984912109375,3492.4494140625,3549.511376953125,3823.3847998046876,3944.3894360351565,3985.8834924316407
334,TCS.BO,3506.390380859375,2025-03-20 00:00:00.000000,3441.779541015625,3496.400634765625,3441.8779296875,3468.6375,3493.77314453125,3534.4216552734374,3814.1234619140623,3940.1525732421874,3985.1149475097654
